0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,143,0,2,0,0,0,0,72,9,0,0,0,0,0,71,0,0,3,1,0,0,0,0,0,2,0,0,0,0,47,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,0,9,0,0,0,18,0,0,0,0,0,0,0,0,48,0,47,13,5,41,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,21,0,0,0,0,18,0,0,0,0,0,0,0
0,2,0,110,0,0,0,4,48,57,1,0,0,0,0,36,1,0,86,0,0,0,2,0,131,1,0,138,39,32,12,11,0,0,0,1,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,1,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,95,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,143,0,0,0,44,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,101,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,205,286,39,28,141,0,124,0,4,24,0,6,3,0,26,0,0,0,93,0,37,0,39,4,0,0,0,0,6,0,0,0,0,0,0,18,15,16,0,1,0,0,0,0,4,0,0,0,0,29,0,0,0,13,0,0,0,8,0,1,0,0,0,0,1,0,14,1,20,0,0,5,0,0,0,1,0,0
0,72,0,48,0,0,0,286,105,220,0,197,0,8,0,258,0,0,0,0,0,0,82,0,61,6,0,13,9,456,106,23,0,0,5,10,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,0,0,0,0,6,4,0,0,0,0,9,0,17,6,0,0,0,0,0,0,0,0,0,0
0,9,0,57,0,0,0,39,220,132,0,54,0,6,0,76,0,0,27,11,0,0,0,0,3,14,0,221,0,5,2,0,0,5,0,2,0,0,0,0,0,0,2,5,13,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,18,0,0,0,0,0,0,6,0,4,1,1,0,0,1,0,4,1,0,0,0
0,0,9,1,0,4,0,28,0,0,51,0,0,35,1,1,7,0,0,0,0,85,0,35,0,124,0,15,93,4,0,0,2,0,7,0,0,0,0,0,4,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,20,2,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,141,197,54,0,813,0,4,0,40,0,0,0,0,0,26,0,0,0,1,0,0,0,46,50,0,0,0,0,33,0,0,0,0,1,0,0,7,8,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,6,0,3,0,0,0,0,30,0,41,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,402,0,302,0,0,0,3,23,28,0,2,0,31,3,5,261,9,3,4,0,5,1,1,46,0,0,0,0,0,0,0,0,0,0,0,71,0,78,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,2,0,0,0,19,292,36,0,0,1,2,0,5,0,0,0,0,3
0,0,0,0,0,0,0,124,8,6,35,4,0,179,0,4,30,0,0,0,0,211,0,0,0,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,19,0,0,2,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,73,0,0,0,0,0,0,0,0,0,0,0
0,0,18,0,0,0,0,0,0,0,1,0,302,0,251,0,0,0,0,2,0,0,0,27,0,1,116,80,123,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,399,0,0,0,0,0,0,0,0,0,0,1,10,0,54,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,3,0,0,0,0,0
0,71,0,36,0,0,0,4,258,76,1,40,0,4,0,156,0,0,21,175,2,0,0,0,12,15,0,118,0,2,44,33,0,44,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,5,0,0,2,1,0,0,2,0,1,1,0,0,0
0,0,0,1,0,0,1,24,0,0,7,0,0,30,0,0,26,0,0,0,0,17,0,1,0,1,0,10,8,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,68,0,1,0,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1,2,20,0,0,21,0,0,0,0,0,0,0,5,2,1,0,1,0,0,0,1,0,0,0,0,0
0,3,0,86,0,0,0,6,0,27,0,0,3,0,0,21,0,0,30,1,23,0,0,0,1,0,0,35,136,0,35,8,0,9,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66,8,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,3,0,11,0,0,23,0,2,175,0,0,1,29,11,0,0,0,4,0,0,45,3,7,224,6,0,12,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,2,0,0,23,11,46,0,0,0,1,2,0,107,12,0,109,3,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,55,12,0,0,0,0,0,0,0,0,0,0,0
