0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,62,0,0,0,0,0,1,30,19,0,0,15,0,0,140,0,0,16,5,1,0,0,0,0,0,0,0,0,48,194,31,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27,0,0,0,0,0,0,0,7,0,40,0,3,0,0,0,0,0,0,0,0,24,0,6,21,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,2,0,0,0,1,22,24,0,0,0,41,0,0,0,0,0,0,0
0,0,0,96,0,0,0,13,191,12,0,0,0,0,0,11,0,0,385,0,2,0,12,0,302,0,0,82,114,96,6,0,0,0,0,5,0,0,149,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,8,1,4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,139,0,0,0,0,23,12,0,7,0,0,0,0,0,0,0,397,0,0,0,63,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,1,0,13,0,0,9,771,467,224,0,489,0,312,0,16,40,0,5,3,27,38,0,0,0,0,0,59,0,46,87,3,0,31,12,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,23,15,0,0,0,1,0,2,0,1,0,19,5,0,0,0,0,0,0,0,0
0,30,0,191,0,0,0,467,351,135,1,160,0,1,0,501,4,0,213,4,2,0,17,0,5,0,0,571,60,433,588,187,0,1,24,47,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,4,0,0,0,0,0,12,0,22,10,8,0,0,1,0,0,0,0,0,0
0,19,0,12,0,0,0,224,135,617,1,77,40,105,0,278,2,0,13,31,3,31,0,0,0,18,0,71,1,47,17,5,0,0,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,98,4,35,0,1,0,0,2,0,28,0,0,0,0
0,0,7,0,0,23,0,0,1,1,116,1,9,61,0,1,7,0,0,0,0,0,0,101,0,243,0,25,104,0,40,0,0,0,22,17,0,0,0,0,0,0,0,0,0,13,39,0,0,1,0,0,1,0,0,0,0,0,2,0,25,0,1,2,2,0,0,0,0,0,0,33,0,14,3,0,0,0,9,0,1,0,0,0,0
0,0,0,0,0,12,0,489,160,77,1,2086,0,92,0,82,2,0,0,0,0,69,0,0,0,1,0,0,0,91,285,0,0,2,0,172,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,29,0,0,0,0,0,0,39,0,46,13,2,0,0,0,0,13,0,0,0,0
0,15,40,0,0,0,0,0,0,40,9,0,806,4,350,43,0,0,2,39,44,4,3,43,15,63,6,101,1,0,8,10,52,0,0,119,0,0,0,0,0,0,0,0,0,0,0,3,0,148,0,0,1,0,0,0,0,0,3,0,7,0,14,132,0,0,0,14,0,0,0,0,177,17,0,0,0,14,0,0,9,0,0,0,0
0,0,0,0,0,7,0,312,1,105,61,92,4,378,0,33,53,0,0,1,0,215,0,0,0,68,0,12,0,4,10,0,0,14,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,0,350,0,275,0,0,0,0,3,0,0,0,0,0,0,107,10,187,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,428,0,0,0,0,0,0,0,0,1,0,5,15,1,38,1,0,0,2,0,0,0,0,10,0,0,0,0,2,0,0,7,0,0,0,0
0,140,0,11,0,0,0,16,501,278,1,82,43,33,0,562,0,0,327,124,37,12,2,0,6,3,0,69,0,133,98,265,0,2,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,51,11,13,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,9,40,4,2,7,2,0,53,0,0,58,0,0,0,0,10,0,0,0,1,0,4,0,2,54,0,0,16,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,50,35,35,17,0,20,153,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,109,10,46,3,0,10,25,1,0,3,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,385,0,0,0,5,213,13,0,0,2,0,0,327,0,0,41,17,98,0,21,0,124,0,0,61,232,13,122,55,0,0,3,33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,3,4,31,0,0,39,1,3,124,0,0,17,100,14,2,7,0,0,0,0,44,0,3,1,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,4,0,0,0,0,0,0,0,0,0,0,0
0,1,0,2,0,0,0,27,2,3,0,0,44,0,0,37,0,0,98,14,82,0,0,0,0,0,0,229,5,0,26,21,0,0,0,43,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,113,5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,397,0,38,0,31,0,69,4,215,0,12,10,0,0,2,0,36,0,0,0,16,0,0,0,95,4,0,0,6,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,36,0,35,0,0,0,0,0,0,0,0,0
0,0,0,12,0,0,0,0,17,0,0,0,3,0,0,2,0,50,21,7,0,0,396,0,523,1,0,23,36,108,24,495,0,0,6,145,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,28,0,0,0,0,163,1,4,3,0,5,0,6,1,1,0,0,0,0,130,109,352,3,0,0,0,0,0,0,0,0,0,0
0,0,24,0,0,0,0,0,0,0,101,0,43,0,0,0,0,35,0,0,0,0,0,90,0,204,3,52,154,16,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,30,0,0,0,0,2,14,0,10,0,1,8,1,0,0,0,0,0,0,2,4,3,0,0,0,1,0,0,0,0,0,0,0
