0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,0,66,0,0,0,0,161,36,0,1,0,0,0,119,0,0,2,0,12,0,0,0,4,0,0,23,0,4,57,37,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,25,0,0,0,0,0,0,0,22,0,1,0,32,0,0,8,0,0,0,0,0,91,0,78,97,13,138,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,86,0,0,0,0,0,0,0,1,16,5,0,0,0,14,0,0,0,0,0,0,0
0,66,0,55,0,0,0,0,72,40,0,0,0,0,0,53,0,0,55,0,0,0,27,0,130,0,0,291,22,27,0,5,0,0,0,1,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,177,0,0,0,0,0,0,0,0,15,3,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,82,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,140,0,0,0,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,150,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,680,65,436,0,62,0,36,0,2,5,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,5,1,0,0,0,0,0,0,0,0
0,161,0,72,0,4,0,65,258,19,0,194,0,0,0,167,0,0,8,0,0,0,21,0,9,81,0,123,82,397,60,42,0,0,53,21,1,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,0,0,0,0,0,0,328,29,0,0,0,0,0,0,0,0,0,0
0,36,0,40,0,0,0,436,19,390,0,251,3,84,0,183,0,0,16,0,162,1,3,0,1,0,0,236,0,12,7,2,0,0,6,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,11,3,0,0,0,0,28,0,33,2,11,6,0,3,0,1,0,0,0,0
0,0,22,0,0,0,0,0,0,0,49,0,16,4,25,0,1,9,0,0,0,7,0,79,0,301,29,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,98,0,0,5,0,0,0,0,0,3,0,10,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,2,0,62,194,251,0,1226,0,7,0,188,0,0,0,0,0,122,0,0,0,1,0,7,0,15,42,0,0,0,0,69,0,0,0,0,0,0,3,28,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,125,1,0,0,0,0,0,5,0,104,41,0,0,0,0,0,2,0,0,0,0
0,0,1,0,0,0,0,0,0,3,16,0,485,0,207,0,0,0,4,52,25,0,5,2,5,6,31,167,22,1,2,0,3,0,0,98,0,0,0,0,0,0,0,0,0,1,0,1,0,132,0,0,0,0,0,0,0,0,0,0,0,2,2,18,0,0,0,13,0,0,0,14,220,124,0,0,0,10,0,1,0,0,0,0,4
0,0,0,0,0,0,0,36,0,84,4,7,0,269,0,12,36,0,0,0,0,106,0,0,0,4,0,0,1,0,0,0,0,3,0,16,0,0,0,0,0,0,2,0,0,0,1,0,29,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,126,0,7,0,0,0,0,0,0,0,0,0
0,0,32,0,0,0,0,0,0,0,25,0,207,0,249,0,0,0,0,5,0,0,0,17,0,32,192,66,165,0,0,0,52,0,0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,532,0,0,0,12,0,0,0,0,1,5,1,11,2,26,0,0,0,28,0,0,0,8,17,7,3,0,0,7,10,10,4,0,0,0,4
