0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,75,3,0,0,13,0,0,147,0,0,65,9,3,0,1,0,2,0,0,0,0,0,274,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,7,0,0,0,0,0,0,0,5,0,23,0,0,0,0,0,6,0,0,0,0,33,0,27,12,2,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,13,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,41,0,0,0,13,17,60,0,5,0,0,0,32,0,0,11,0,0,0,6,0,296,0,0,47,85,3,3,0,0,0,0,2,0,0,159,0,0,0,0,2,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,6,0,0,14,149,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,148,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,93,0,0,0,49,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
0,0,0,13,0,0,0,233,126,156,0,220,0,25,0,5,4,0,1,0,0,0,0,0,1,0,0,14,1,9,34,0,0,0,0,9,0,0,0,0,0,1,2,5,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,11,1,0,0,0,7,0,3,0,0
0,75,0,17,0,0,0,126,167,98,0,39,0,1,0,216,0,0,14,0,0,0,112,0,8,0,0,24,1,503,68,60,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,0,60,0,0,0,156,98,489,1,103,0,71,0,229,2,0,32,4,0,17,37,0,16,0,0,81,0,6,13,8,0,0,0,4,13,0,0,0,0,0,5,7,7,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,63,0,0,0,23,4,10,0,0,0,0,0,3,19,0,6,0,0,10,0,21,0,0,0,0
0,0,5,0,0,3,1,0,0,1,36,0,1,0,2,0,2,0,0,0,1,0,0,35,0,103,56,4,131,1,1,2,0,0,25,1,0,0,0,0,2,0,7,11,1,23,1,0,7,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,1,0,0,0,0,0,14,1,9,0,1,0,0,0,0,6,0,0,0,0
0,0,0,5,0,0,0,220,39,103,0,400,0,0,0,14,0,0,0,0,0,70,2,0,0,0,0,2,0,174,20,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,2,0,0,0,0,0,0,0,0,0,0
0,13,23,0,0,0,0,0,0,0,1,0,341,0,248,2,0,0,30,51,19,0,8,1,2,1,42,46,22,0,64,10,39,0,0,56,0,0,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,41,108,24,0,0,0,8,0,1,0,0,0,0,0
0,0,0,0,0,1,0,25,1,71,0,0,0,113,0,4,4,0,0,0,0,88,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,248,0,120,0,0,0,0,1,0,0,0,0,0,0,95,7,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,128,0,374,0,0,0,0,0,0,0,0,0,0,3,4,2,4,0,0,0,9,0,0,0,2,2,2,2,1,0,4,0,2,1,0,0,0,0
0,147,0,32,0,0,0,5,216,229,0,14,2,4,0,291,0,0,108,8,0,2,2,0,1,0,0,16,1,7,112,71,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,11,0,0,0,0,6,0,12,0,0,0,0
0,0,0,0,0,0,0,4,0,2,2,0,0,4,0,0,24,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
