0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,0,0,0,11,0,0,1,0,0,0,0,0,0,22,24,0,0,48,0,0,0,0,28,0,0,1,1,0,21,19,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,161,6,0,3,0,1,0,0,0,1,42,46,5,0,4,0,0,3,6,1,13,0,43,0,0,0,2,15,0,4,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,63,1,0,0,0,0,161,40,0,0,0,0,0,24,3,0,0,0,0
0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,9,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,111,0,2,0,0,0,8,0,0,6,0,0,0,0,0,118,3,7,3,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,72,0,0,0,0,0,1,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,1,39,0,0,0,0,0,0,0,0,36,0,18,11,0,0,0,0,3,0,6,0,0,0,0,35,0,0,0,0,6,0,0,3,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,15,0,3,8,6,0,0,0,0,0,1,68,0,0,2,0,0,0,0,14,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,5,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,13,3,16,3,0,0,0,9,14,0,0,0,86,0,0,0,91,20,4,2,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,22,0,0,0,4,9,6,4,0,0,2,0,4,14,0,0,0,0
0,0,0,0,0,0,121,66,2,12,0,0,0,0,0,0,78,0,0,0,0,0,0,0,6,0,0,0,0,0,5,56,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,21,0,75,0,0,0,20,22,0,0,0,14,0,0,0,13,12,10,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,3,66,18,64,20,0,0,0,0,0,0,31,0,0,0,0,0,0,0,2,0,0,0,0,0,101,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,2,38,0,0,0,2,167,0,0,0,0,0,0,0,0,2,245,4,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0
0,1,0,3,0,8,2,64,56,19,25,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,1,117,0,0,0,0,57,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,6,12,20,19,68,12,0,0,0,0,1,2,0,0,0,0,0,1,0,3,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,3,4,40,0,0,0,0,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,9,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,25,12,0,14,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,36,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,41,65,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,4,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,14,219,0,0,0,0,0,0,0,3,68,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,228,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,2,2,29,39,17,0,0,0,0,0,0,0,1,7,6,0,0,2,0,0,0,0,2,0,13,2,16,2,0,3,0,0,0,0,0,0,0,2,27,0,0,4,0,15,0,31,0,0,0,2,0,0,0,0,0,0,0,30,0,0,0,3,35,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,9,0,14,0,0,2,0,4,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,29,0,14,2,5,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,24,0,27,8,99,0,8,5,0,0,2,0,0,0,1,1,48,0,0,7,16,13,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,105,4,0,0,0,0,0,0,0,0,0,0,0
